"","id","ta","tabin","grpvar","term","grp","condval","condsd","phase","contingency","half","phase_str","half_str","abscondval","slope"
"259","pl15",4.98354834891703,"hiAnx","id","trno","pl15",0.0142744307414986,0.0148557960471951,"acq","75/25","second","acq","second",0.0142744307414986,0.0142744307414986
"260","pl16",4.98354834891703,"hiAnx","id","trno","pl16",0.00665219264054554,0.0145814760281564,"acq","75/25","second","acq","second",0.00665219264054554,0.00665219264054554
"261","pl17",10.983548348917,"hiAnx","id","trno","pl17",0.00707257794772741,0.0148557960471951,"acq","75/25","second","acq","second",0.00707257794772741,0.00707257794772741
"262","pl18",-9.01645165108297,"lowAnx","id","trno","pl18",0.00372494774497825,0.0148557960471951,"acq","75/25","second","acq","second",0.00372494774497825,0.00372494774497825
"263","pl19",-9.01645165108297,"lowAnx","id","trno","pl19",0.0115522172369056,0.0148557960471951,"acq","75/25","second","acq","second",0.0115522172369056,0.0115522172369056
"264","pl2",30.983548348917,"hiAnx","id","trno","pl2",0.014596291489767,0.0137135909536572,"acq","75/25","second","acq","second",0.014596291489767,0.014596291489767
"265","pl20",-9.01645165108297,"lowAnx","id","trno","pl20",-0.000577239915229809,0.0145814760281564,"acq","75/25","second","acq","second",0.000577239915229809,0.000577239915229809
"266","pl21",8.98354834891703,"hiAnx","id","trno","pl21",0.00640119364931877,0.0148557960471951,"acq","75/25","second","acq","second",0.00640119364931877,0.00640119364931877
"267","pl22",3.98354834891703,"hiAnx","id","trno","pl22",-0.00090979582974268,0.0145814760281564,"acq","75/25","second","acq","second",0.00090979582974268,0.00090979582974268
"268","pl23",-16.016451651083,"lowAnx","id","trno","pl23",0.0240652631747338,0.0145814760281564,"acq","75/25","second","acq","second",0.0240652631747338,0.0240652631747338
"269","pl24",4.48354834891703,"hiAnx","id","trno","pl24",0.00736380693525194,0.0148557960471951,"acq","75/25","second","acq","second",0.00736380693525194,0.00736380693525194
"270","pl25",-10.016451651083,"lowAnx","id","trno","pl25",0.0307753654512702,0.0145814760281564,"acq","75/25","second","acq","second",0.0307753654512702,0.0307753654512702
"271","pl26",-14.016451651083,"lowAnx","id","trno","pl26",-0.0137797551771144,0.0134923769064482,"acq","75/25","second","acq","second",0.0137797551771144,0.0137797551771144
"272","pl27",3.98354834891703,"hiAnx","id","trno","pl27",0.00502865311806773,0.0147871258866387,"acq","75/25","second","acq","second",0.00502865311806773,0.00502865311806773
"273","pl28",-0.0164516510829671,"hiAnx","id","trno","pl28",-0.0137305301148565,0.0148557960471951,"acq","75/25","second","acq","second",0.0137305301148565,0.0137305301148565
"274","pl29",5.98354834891703,"hiAnx","id","trno","pl29",0.0241008087429247,0.0148557960471951,"acq","75/25","second","acq","second",0.0241008087429247,0.0241008087429247
"275","pl3",-15.016451651083,"lowAnx","id","trno","pl3",0.00836348516807286,0.0148557960471951,"acq","75/25","second","acq","second",0.00836348516807286,0.00836348516807286
"276","pl30",-10.016451651083,"lowAnx","id","trno","pl30",0.0199471363904065,0.0148557960471951,"acq","75/25","second","acq","second",0.0199471363904065,0.0199471363904065
"277","pl33",-18.016451651083,"lowAnx","id","trno","pl33",0.021039213569216,0.0147871258866387,"acq","75/25","second","acq","second",0.021039213569216,0.021039213569216
"278","pl34",16.983548348917,"hiAnx","id","trno","pl34",0.00263961672380111,0.0148557960471951,"acq","75/25","second","acq","second",0.00263961672380111,0.00263961672380111
"279","pl4",6.98354834891703,"hiAnx","id","trno","pl4",0.00296041351792185,0.0148557960471951,"acq","75/25","second","acq","second",0.00296041351792185,0.00296041351792185
"280","pl5",9.98354834891703,"hiAnx","id","trno","pl5",-0.000619608120446757,0.0148557960471951,"acq","75/25","second","acq","second",0.000619608120446757,0.000619608120446757
"281","pl6",-5.01645165108297,"lowAnx","id","trno","pl6",0.0217697608297961,0.0148557960471951,"acq","75/25","second","acq","second",0.0217697608297961,0.0217697608297961
"282","pl7",-3.01645165108297,"lowAnx","id","trno","pl7",-0.0144621294351259,0.0147871258866387,"acq","75/25","second","acq","second",0.0144621294351259,0.0144621294351259
"283","pl8",21.983548348917,"hiAnx","id","trno","pl8",-0.00437743230038993,0.0148557960471951,"acq","75/25","second","acq","second",0.00437743230038993,0.00437743230038993
"284","ss10",15.983548348917,"hiAnx","id","trno","ss10",0.017460862404495,0.0218104509361246,"acq","75/25","second","acq","second",0.017460862404495,0.017460862404495
"285","ss12",4.98354834891703,"hiAnx","id","trno","ss12",0.00674061616151908,0.0166863632851161,"acq","75/25","second","acq","second",0.00674061616151908,0.00674061616151908
"286","ss13",-13.016451651083,"lowAnx","id","trno","ss13",-5.51068583998053e-05,0.0141968358852072,"acq","75/25","second","acq","second",5.51068583998053e-05,5.51068583998053e-05
"287","ss14",3.98354834891703,"hiAnx","id","trno","ss14",-0.021939696925805,0.0218104509361246,"acq","75/25","second","acq","second",0.021939696925805,0.021939696925805
"288","ss15",-3.01645165108297,"lowAnx","id","trno","ss15",0.00925102408297001,0.0129077390367495,"acq","75/25","second","acq","second",0.00925102408297001,0.00925102408297001
"289","ss16",-10.016451651083,"lowAnx","id","trno","ss16",-0.00103872741228202,0.0166863632851161,"acq","75/25","second","acq","second",0.00103872741228202,0.00103872741228202
"290","ss17",8.98354834891703,"hiAnx","id","trno","ss17",0.0556012930474572,0.0166863632851161,"acq","75/25","second","acq","second",0.0556012930474572,0.0556012930474572
"291","ss18",-6.01645165108297,"lowAnx","id","trno","ss18",-0.0273373667809032,0.0141968358852072,"acq","75/25","second","acq","second",0.0273373667809032,0.0273373667809032
"292","ss19",-6.01645165108297,"lowAnx","id","trno","ss19",0.0254140163197099,0.0129077390367495,"acq","75/25","second","acq","second",0.0254140163197099,0.0254140163197099
"293","ss20",-11.016451651083,"lowAnx","id","trno","ss20",0.000773344786053468,0.0166863632851161,"acq","75/25","second","acq","second",0.000773344786053468,0.000773344786053468
"294","ss21",9.98354834891703,"hiAnx","id","trno","ss21",0.0817441248387141,0.0166863632851161,"acq","75/25","second","acq","second",0.0817441248387141,0.0817441248387141
"295","ss22",11.983548348917,"hiAnx","id","trno","ss22",-0.0178210508452461,0.0218104509361246,"acq","75/25","second","acq","second",0.0178210508452461,0.0178210508452461
"296","ss23",3.98354834891703,"hiAnx","id","trno","ss23",0.024567506937569,0.0141968358852072,"acq","75/25","second","acq","second",0.024567506937569,0.024567506937569
"297","ss24",-13.016451651083,"lowAnx","id","trno","ss24",-0.0332539979772154,0.0129077390367495,"acq","75/25","second","acq","second",0.0332539979772154,0.0332539979772154
"298","ss25",-0.0164516510829671,"hiAnx","id","trno","ss25",0.0075150587311254,0.0166863632851161,"acq","75/25","second","acq","second",0.0075150587311254,0.0075150587311254
"299","ss26",9.98354834891703,"hiAnx","id","trno","ss26",0.030427049275044,0.0166863632851161,"acq","75/25","second","acq","second",0.030427049275044,0.030427049275044
"300","ss27",-13.016451651083,"lowAnx","id","trno","ss27",0.00902511047933652,0.0166863632851161,"acq","75/25","second","acq","second",0.00902511047933652,0.00902511047933652
"301","ss28",-2.01645165108297,"lowAnx","id","trno","ss28",-0.00725427073972654,0.0141968358852072,"acq","75/25","second","acq","second",0.00725427073972654,0.00725427073972654
"302","ss29",-0.0164516510829671,"hiAnx","id","trno","ss29",0.0419113076348579,0.0166863632851161,"acq","75/25","second","acq","second",0.0419113076348579,0.0419113076348579
"303","ss3",5.98354834891703,"hiAnx","id","trno","ss3",-0.000970679179032586,0.0166863632851161,"acq","75/25","second","acq","second",0.000970679179032586,0.000970679179032586
"304","ss30",12.983548348917,"hiAnx","id","trno","ss30",0.0340323915238105,0.0166863632851161,"acq","75/25","second","acq","second",0.0340323915238105,0.0340323915238105
"305","ss32",-13.016451651083,"lowAnx","id","trno","ss32",0.0183382060862681,0.0166863632851161,"acq","75/25","second","acq","second",0.0183382060862681,0.0183382060862681
"306","ss33",-3.01645165108297,"lowAnx","id","trno","ss33",0.0353223515513071,0.0141968358852072,"acq","75/25","second","acq","second",0.0353223515513071,0.0353223515513071
"307","ss34",12.983548348917,"hiAnx","id","trno","ss34",0.0473580376220921,0.0218104509361246,"acq","75/25","second","acq","second",0.0473580376220921,0.0473580376220921
"308","ss35",-1.01645165108297,"lowAnx","id","trno","ss35",0.0432309354365703,0.0141968358852072,"acq","75/25","second","acq","second",0.0432309354365703,0.0432309354365703
"309","ss36",-3.01645165108297,"lowAnx","id","trno","ss36",0.0109541107928291,0.0166863632851161,"acq","75/25","second","acq","second",0.0109541107928291,0.0109541107928291
"310","ss37",12.983548348917,"hiAnx","id","trno","ss37",0.0148047617162707,0.0129077390367495,"acq","75/25","second","acq","second",0.0148047617162707,0.0148047617162707
"311","ss38",-20.016451651083,"lowAnx","id","trno","ss38",-0.0125927887854961,0.0166863632851161,"acq","75/25","second","acq","second",0.0125927887854961,0.0125927887854961
"312","ss39",-7.01645165108297,"lowAnx","id","trno","ss39",0.0247380835664633,0.0166863632851161,"acq","75/25","second","acq","second",0.0247380835664633,0.0247380835664633
"313","ss4",-12.016451651083,"lowAnx","id","trno","ss4",-0.00126322606360424,0.0166863632851161,"acq","75/25","second","acq","second",0.00126322606360424,0.00126322606360424
"314","ss40",15.983548348917,"hiAnx","id","trno","ss40",0.000567927496152483,0.0166863632851161,"acq","75/25","second","acq","second",0.000567927496152483,0.000567927496152483
"315","ss41",1.98354834891703,"hiAnx","id","trno","ss41",0.0202600132993169,0.0166863632851161,"acq","75/25","second","acq","second",0.0202600132993169,0.0202600132993169
"316","ss42",6.98354834891703,"hiAnx","id","trno","ss42",0.000433090661477451,0.0218104509361246,"acq","75/25","second","acq","second",0.000433090661477451,0.000433090661477451
"317","ss5",26.983548348917,"hiAnx","id","trno","ss5",0.0474816339430911,0.0166863632851161,"acq","75/25","second","acq","second",0.0474816339430911,0.0474816339430911
"318","ss7",19.983548348917,"hiAnx","id","trno","ss7",-0.0433959770287995,0.0166863632851161,"acq","75/25","second","acq","second",0.0433959770287995,0.0433959770287995
"319","ss9",0.983548348917033,"hiAnx","id","trno","ss9",0.0166209176041805,0.0129077390367495,"acq","75/25","second","acq","second",0.0166209176041805,0.0166209176041805
"320","f04",-1.01645165108297,"lowAnx","id","trno","f04",-0.01888530932371,0.0168384279327783,"ext","75/25","first","ext","first",0.01888530932371,0.01888530932371
"321","f12",-3.01645165108297,"lowAnx","id","trno","f12",-0.0123491519212825,0.0168384279327783,"ext","75/25","first","ext","first",0.0123491519212825,0.0123491519212825
"322","f15",-15.016451651083,"lowAnx","id","trno","f15",-0.0240295623780236,0.0168384279327783,"ext","75/25","first","ext","first",0.0240295623780236,0.0240295623780236
"323","f20",-14.016451651083,"lowAnx","id","trno","f20",0.0341696183173184,0.0168384279327783,"ext","75/25","first","ext","first",0.0341696183173184,0.0341696183173184
"324","f27",2.98354834891703,"hiAnx","id","trno","f27",-0.0527106716026184,0.0168384279327783,"ext","75/25","first","ext","first",0.0527106716026184,0.0527106716026184
"325","f31",-2.01645165108297,"lowAnx","id","trno","f31",-0.034734292159989,0.0168384279327783,"ext","75/25","first","ext","first",0.034734292159989,0.034734292159989
"326","f36",0.983548348917033,"hiAnx","id","trno","f36",-0.0326584598643737,0.0168384279327783,"ext","75/25","first","ext","first",0.0326584598643737,0.0326584598643737
"327","f38",11.983548348917,"hiAnx","id","trno","f38",0.0060251843542578,0.0168384279327783,"ext","75/25","first","ext","first",0.0060251843542578,0.0060251843542578
"328","f40",-10.016451651083,"lowAnx","id","trno","f40",-0.0238690758574122,0.0168384279327783,"ext","75/25","first","ext","first",0.0238690758574122,0.0238690758574122
"329","f42",-8.01645165108297,"lowAnx","id","trno","f42",0.0247504738742197,0.0168384279327783,"ext","75/25","first","ext","first",0.0247504738742197,0.0247504738742197
"330","m01",-6.01645165108297,"lowAnx","id","trno","m01",-0.0254275366379068,0.0168384279327783,"ext","75/25","first","ext","first",0.0254275366379068,0.0254275366379068
"331","m08",-1.01645165108297,"lowAnx","id","trno","m08",-0.0387064660656292,0.0168384279327783,"ext","75/25","first","ext","first",0.0387064660656292,0.0387064660656292
"332","m14",-0.0164516510829671,"hiAnx","id","trno","m14",-0.00330864928233173,0.0168384279327783,"ext","75/25","first","ext","first",0.00330864928233173,0.00330864928233173
"333","m22",9.98354834891703,"hiAnx","id","trno","m22",-0.0938626454832256,0.0168384279327783,"ext","75/25","first","ext","first",0.0938626454832256,0.0938626454832256
"334","m26",4.98354834891703,"hiAnx","id","trno","m26",-0.00084868117559761,0.0168384279327783,"ext","75/25","first","ext","first",0.00084868117559761,0.00084868117559761
"335","m27",-10.016451651083,"lowAnx","id","trno","m27",-0.0582684993068714,0.0168384279327783,"ext","75/25","first","ext","first",0.0582684993068714,0.0582684993068714
"336","m29",1.98354834891703,"hiAnx","id","trno","m29",-0.0123945659570582,0.0168384279327783,"ext","75/25","first","ext","first",0.0123945659570582,0.0123945659570582
"337","m34",-7.01645165108297,"lowAnx","id","trno","m34",-0.0333504039629121,0.0168384279327783,"ext","75/25","first","ext","first",0.0333504039629121,0.0333504039629121
"338","m39",3.98354834891703,"hiAnx","id","trno","m39",0.0393157717881299,0.0168384279327783,"ext","75/25","first","ext","first",0.0393157717881299,0.0393157717881299
"339","m40",-7.01645165108297,"lowAnx","id","trno","m40",-0.0192057297182055,0.0168384279327783,"ext","75/25","first","ext","first",0.0192057297182055,0.0192057297182055
"340","m41",-11.016451651083,"lowAnx","id","trno","m41",-0.00983992312300732,0.0168384279327783,"ext","75/25","first","ext","first",0.00983992312300732,0.00983992312300732
"341","m43",-8.01645165108297,"lowAnx","id","trno","m43",-0.0347522135962116,0.0168384279327783,"ext","75/25","first","ext","first",0.0347522135962116,0.0347522135962116
"342","pl10",-9.01645165108297,"lowAnx","id","trno","pl10",-0.0767247984464855,0.0288568716586951,"ext","75/25","first","ext","first",0.0767247984464855,0.0767247984464855
"343","pl11",11.983548348917,"hiAnx","id","trno","pl11",-0.0350638324524432,0.0288568716586951,"ext","75/25","first","ext","first",0.0350638324524432,0.0350638324524432
"344","pl12",-3.01645165108297,"lowAnx","id","trno","pl12",-0.0851084826592184,0.0288568716586951,"ext","75/25","first","ext","first",0.0851084826592184,0.0851084826592184
"345","pl14",-14.016451651083,"lowAnx","id","trno","pl14",0.00311251004129036,0.0288568716586951,"ext","75/25","first","ext","first",0.00311251004129036,0.00311251004129036
"346","pl15",4.98354834891703,"hiAnx","id","trno","pl15",-0.0561321442919411,0.0288568716586951,"ext","75/25","first","ext","first",0.0561321442919411,0.0561321442919411
"347","pl18",-9.01645165108297,"lowAnx","id","trno","pl18",-0.0218049898182254,0.0288568716586951,"ext","75/25","first","ext","first",0.0218049898182254,0.0218049898182254
"348","pl19",-9.01645165108297,"lowAnx","id","trno","pl19",-0.0454490499129609,0.0288568716586951,"ext","75/25","first","ext","first",0.0454490499129609,0.0454490499129609
"349","pl2",30.983548348917,"hiAnx","id","trno","pl2",-0.0329315312661753,0.0168384279327783,"ext","75/25","first","ext","first",0.0329315312661753,0.0329315312661753
"350","pl21",8.98354834891703,"hiAnx","id","trno","pl21",-0.0637263590406316,0.0288568716586951,"ext","75/25","first","ext","first",0.0637263590406316,0.0637263590406316
"351","pl24",4.48354834891703,"hiAnx","id","trno","pl24",-0.00877502587659068,0.0288568716586951,"ext","75/25","first","ext","first",0.00877502587659068,0.00877502587659068
"352","pl27",3.98354834891703,"hiAnx","id","trno","pl27",-0.0036305140768481,0.0288568716586951,"ext","75/25","first","ext","first",0.0036305140768481,0.0036305140768481
"353","pl28",-0.0164516510829671,"hiAnx","id","trno","pl28",-0.00476763048039305,0.0288568716586951,"ext","75/25","first","ext","first",0.00476763048039305,0.00476763048039305
"354","pl29",5.98354834891703,"hiAnx","id","trno","pl29",-0.0202943587450772,0.0288568716586951,"ext","75/25","first","ext","first",0.0202943587450772,0.0202943587450772
"355","pl3",-15.016451651083,"lowAnx","id","trno","pl3",-0.0395827389700034,0.0288568716586951,"ext","75/25","first","ext","first",0.0395827389700034,0.0395827389700034
"356","pl30",-10.016451651083,"lowAnx","id","trno","pl30",-0.0665057557924606,0.0288568716586951,"ext","75/25","first","ext","first",0.0665057557924606,0.0665057557924606
"357","pl33",-18.016451651083,"lowAnx","id","trno","pl33",-0.0303405870673486,0.0288568716586951,"ext","75/25","first","ext","first",0.0303405870673486,0.0303405870673486
"358","pl4",6.98354834891703,"hiAnx","id","trno","pl4",-0.0332453915913581,0.0288568716586951,"ext","75/25","first","ext","first",0.0332453915913581,0.0332453915913581
"359","pl5",9.98354834891703,"hiAnx","id","trno","pl5",-0.0882346898052881,0.0288568716586951,"ext","75/25","first","ext","first",0.0882346898052881,0.0882346898052881
"360","pl6",-5.01645165108297,"lowAnx","id","trno","pl6",-0.0340882696061254,0.0288568716586951,"ext","75/25","first","ext","first",0.0340882696061254,0.0340882696061254
"361","pl7",-3.01645165108297,"lowAnx","id","trno","pl7",-0.0161128211120739,0.0288568716586951,"ext","75/25","first","ext","first",0.0161128211120739,0.0161128211120739
"362","ss10",15.983548348917,"hiAnx","id","trno","ss10",-0.00717108329035406,0.0168384279327783,"ext","75/25","first","ext","first",0.00717108329035406,0.00717108329035406
"363","ss12",4.98354834891703,"hiAnx","id","trno","ss12",0.0158594584595893,0.0168384279327783,"ext","75/25","first","ext","first",0.0158594584595893,0.0158594584595893
"364","ss13",-13.016451651083,"lowAnx","id","trno","ss13",-0.00415150873815129,0.0168384279327783,"ext","75/25","first","ext","first",0.00415150873815129,0.00415150873815129
"365","ss14",3.98354834891703,"hiAnx","id","trno","ss14",-0.0274900660180369,0.0168384279327783,"ext","75/25","first","ext","first",0.0274900660180369,0.0274900660180369
"366","ss15",-3.01645165108297,"lowAnx","id","trno","ss15",-0.0129616359068365,0.0168384279327783,"ext","75/25","first","ext","first",0.0129616359068365,0.0129616359068365
"367","ss16",-10.016451651083,"lowAnx","id","trno","ss16",-0.00094541773916533,0.0168384279327783,"ext","75/25","first","ext","first",0.00094541773916533,0.00094541773916533
"368","ss17",8.98354834891703,"hiAnx","id","trno","ss17",0.0217680321657411,0.0168384279327783,"ext","75/25","first","ext","first",0.0217680321657411,0.0217680321657411
"369","ss18",-6.01645165108297,"lowAnx","id","trno","ss18",-0.0208804606159028,0.0168384279327783,"ext","75/25","first","ext","first",0.0208804606159028,0.0208804606159028
"370","ss19",-6.01645165108297,"lowAnx","id","trno","ss19",0.0209809755967692,0.0168384279327783,"ext","75/25","first","ext","first",0.0209809755967692,0.0209809755967692
"371","ss20",-11.016451651083,"lowAnx","id","trno","ss20",-0.000720985301336616,0.0168384279327783,"ext","75/25","first","ext","first",0.000720985301336616,0.000720985301336616
"372","ss21",9.98354834891703,"hiAnx","id","trno","ss21",-0.0276271716358753,0.0168384279327783,"ext","75/25","first","ext","first",0.0276271716358753,0.0276271716358753
"373","ss22",11.983548348917,"hiAnx","id","trno","ss22",-0.00316344645689353,0.0168384279327783,"ext","75/25","first","ext","first",0.00316344645689353,0.00316344645689353
"374","ss23",3.98354834891703,"hiAnx","id","trno","ss23",-0.0138765497698224,0.0168384279327783,"ext","75/25","first","ext","first",0.0138765497698224,0.0138765497698224
"375","ss24",-13.016451651083,"lowAnx","id","trno","ss24",0.00646801385856629,0.0168384279327783,"ext","75/25","first","ext","first",0.00646801385856629,0.00646801385856629
"376","ss25",-0.0164516510829671,"hiAnx","id","trno","ss25",-0.058235098215302,0.0168384279327783,"ext","75/25","first","ext","first",0.058235098215302,0.058235098215302
"377","ss26",9.98354834891703,"hiAnx","id","trno","ss26",-0.0108966647458305,0.0168384279327783,"ext","75/25","first","ext","first",0.0108966647458305,0.0108966647458305
"378","ss27",-13.016451651083,"lowAnx","id","trno","ss27",-0.0246108798103614,0.0168384279327783,"ext","75/25","first","ext","first",0.0246108798103614,0.0246108798103614
"379","ss28",-2.01645165108297,"lowAnx","id","trno","ss28",-0.0297075188309666,0.0168384279327783,"ext","75/25","first","ext","first",0.0297075188309666,0.0297075188309666
"380","ss29",-0.0164516510829671,"hiAnx","id","trno","ss29",0.0385471800537594,0.0322531796896909,"ext","75/25","first","ext","first",0.0385471800537594,0.0385471800537594
"381","ss3",5.98354834891703,"hiAnx","id","trno","ss3",-0.021621112759255,0.0168384279327783,"ext","75/25","first","ext","first",0.021621112759255,0.021621112759255
"382","ss30",12.983548348917,"hiAnx","id","trno","ss30",-0.00540886415291335,0.0168384279327783,"ext","75/25","first","ext","first",0.00540886415291335,0.00540886415291335
"383","ss32",-13.016451651083,"lowAnx","id","trno","ss32",-0.00599687322458889,0.0168384279327783,"ext","75/25","first","ext","first",0.00599687322458889,0.00599687322458889
"384","ss33",-3.01645165108297,"lowAnx","id","trno","ss33",-0.0741857815400907,0.0168384279327783,"ext","75/25","first","ext","first",0.0741857815400907,0.0741857815400907
"385","ss34",12.983548348917,"hiAnx","id","trno","ss34",-0.0399531563059555,0.0168384279327783,"ext","75/25","first","ext","first",0.0399531563059555,0.0399531563059555
"386","ss35",-1.01645165108297,"lowAnx","id","trno","ss35",-0.0288537637001175,0.0168384279327783,"ext","75/25","first","ext","first",0.0288537637001175,0.0288537637001175
"387","ss36",-3.01645165108297,"lowAnx","id","trno","ss36",0.00695993135231354,0.0168384279327783,"ext","75/25","first","ext","first",0.00695993135231354,0.00695993135231354
"388","ss37",12.983548348917,"hiAnx","id","trno","ss37",-0.0551166103596701,0.0168384279327783,"ext","75/25","first","ext","first",0.0551166103596701,0.0551166103596701
"389","ss38",-20.016451651083,"lowAnx","id","trno","ss38",-0.0109330835230743,0.0168384279327783,"ext","75/25","first","ext","first",0.0109330835230743,0.0109330835230743
"390","ss39",-7.01645165108297,"lowAnx","id","trno","ss39",-0.0482454974744747,0.0168384279327783,"ext","75/25","first","ext","first",0.0482454974744747,0.0482454974744747
"391","ss4",-12.016451651083,"lowAnx","id","trno","ss4",-0.0592411622959727,0.0168384279327783,"ext","75/25","first","ext","first",0.0592411622959727,0.0592411622959727
"392","ss40",15.983548348917,"hiAnx","id","trno","ss40",-0.0236972559186544,0.0168384279327783,"ext","75/25","first","ext","first",0.0236972559186544,0.0236972559186544
"393","ss41",1.98354834891703,"hiAnx","id","trno","ss41",-0.0529404020872445,0.0168384279327783,"ext","75/25","first","ext","first",0.0529404020872445,0.0529404020872445
"394","ss42",6.98354834891703,"hiAnx","id","trno","ss42",-0.0159888812058717,0.0168384279327783,"ext","75/25","first","ext","first",0.0159888812058717,0.0159888812058717
"395","ss5",26.983548348917,"hiAnx","id","trno","ss5",0.00474207533668761,0.0168384279327783,"ext","75/25","first","ext","first",0.00474207533668761,0.00474207533668761
"396","ss7",19.983548348917,"hiAnx","id","trno","ss7",0.0741777478547931,0.0322531796896909,"ext","75/25","first","ext","first",0.0741777478547931,0.0741777478547931
"397","ss9",0.983548348917033,"hiAnx","id","trno","ss9",-0.0210696951669257,0.0168384279327783,"ext","75/25","first","ext","first",0.0210696951669257,0.0210696951669257
"398","f04",-1.01645165108297,"lowAnx","id","trno","f04",0.00207052102519821,0.011509557378718,"ext","75/25","second","ext","second",0.00207052102519821,0.00207052102519821
"399","f12",-3.01645165108297,"lowAnx","id","trno","f12",-0.00279555433174878,0.011509557378718,"ext","75/25","second","ext","second",0.00279555433174878,0.00279555433174878
"400","f15",-15.016451651083,"lowAnx","id","trno","f15",-0.0125441757163918,0.011509557378718,"ext","75/25","second","ext","second",0.0125441757163918,0.0125441757163918
"401","f20",-14.016451651083,"lowAnx","id","trno","f20",-0.0360958371383856,0.011509557378718,"ext","75/25","second","ext","second",0.0360958371383856,0.0360958371383856
"402","f27",2.98354834891703,"hiAnx","id","trno","f27",-0.0378359635766486,0.011509557378718,"ext","75/25","second","ext","second",0.0378359635766486,0.0378359635766486
"403","f31",-2.01645165108297,"lowAnx","id","trno","f31",-0.0146093404847009,0.011509557378718,"ext","75/25","second","ext","second",0.0146093404847009,0.0146093404847009
"404","f36",0.983548348917033,"hiAnx","id","trno","f36",-0.0419750335397417,0.011509557378718,"ext","75/25","second","ext","second",0.0419750335397417,0.0419750335397417
"405","f38",11.983548348917,"hiAnx","id","trno","f38",-0.013834138264005,0.011509557378718,"ext","75/25","second","ext","second",0.013834138264005,0.013834138264005
"406","f40",-10.016451651083,"lowAnx","id","trno","f40",-0.0346488473554197,0.0101830000310358,"ext","75/25","second","ext","second",0.0346488473554197,0.0346488473554197
"407","f42",-8.01645165108297,"lowAnx","id","trno","f42",-0.00335254496969998,0.011509557378718,"ext","75/25","second","ext","second",0.00335254496969998,0.00335254496969998
"408","m01",-6.01645165108297,"lowAnx","id","trno","m01",-0.0192050461697176,0.0101830000310358,"ext","75/25","second","ext","second",0.0192050461697176,0.0192050461697176
"409","m08",-1.01645165108297,"lowAnx","id","trno","m08",-0.0107158369304646,0.0101830000310358,"ext","75/25","second","ext","second",0.0107158369304646,0.0107158369304646
"410","m14",-0.0164516510829671,"hiAnx","id","trno","m14",-0.0174718108288846,0.011509557378718,"ext","75/25","second","ext","second",0.0174718108288846,0.0174718108288846
"411","m22",9.98354834891703,"hiAnx","id","trno","m22",-0.0318867773085816,0.011509557378718,"ext","75/25","second","ext","second",0.0318867773085816,0.0318867773085816
"412","m26",4.98354834891703,"hiAnx","id","trno","m26",-0.0110958620272,0.011509557378718,"ext","75/25","second","ext","second",0.0110958620272,0.0110958620272
"413","m27",-10.016451651083,"lowAnx","id","trno","m27",-0.0472732950240567,0.011509557378718,"ext","75/25","second","ext","second",0.0472732950240567,0.0472732950240567
"414","m29",1.98354834891703,"hiAnx","id","trno","m29",0.00985627135029052,0.011509557378718,"ext","75/25","second","ext","second",0.00985627135029052,0.00985627135029052
"415","m34",-7.01645165108297,"lowAnx","id","trno","m34",-0.077532567453482,0.0101830000310358,"ext","75/25","second","ext","second",0.077532567453482,0.077532567453482
"416","m39",3.98354834891703,"hiAnx","id","trno","m39",-0.00830992741349154,0.0101830000310358,"ext","75/25","second","ext","second",0.00830992741349154,0.00830992741349154
"417","m40",-7.01645165108297,"lowAnx","id","trno","m40",-0.0749402585034824,0.011509557378718,"ext","75/25","second","ext","second",0.0749402585034824,0.0749402585034824
"418","m41",-11.016451651083,"lowAnx","id","trno","m41",-0.00554710710063162,0.011509557378718,"ext","75/25","second","ext","second",0.00554710710063162,0.00554710710063162
